call_price,path
29.4431,1687,
29.4364,1688,
29.4407,1689,
29.4245,1690,
29.4071,1691,
29.4159,1692,
29.4035,1693,
29.4014,1694,
29.4658,1695,
29.4484,1696,
29.4474,1697,
29.4343,1698,
29.4366,1699,
29.4215,1700,
29.452,1701,
29.4347,1702,
29.4213,1703,
29.4208,1704,
29.4413,1705,
29.424,1706,
29.436,1707,
29.4188,1708,
29.408,1709,
29.4039,1710,
29.3867,1711,
29.4222,1712,
29.4145,1713,
29.407,1714,
29.3986,1715,
29.3918,1716,
29.382,1717,
29.3768,1718,
29.3692,1719,
29.3617,1720,
29.3685,1721,
29.3515,1722,
29.3889,1723,
29.3719,1724,
29.3563,1725,
29.36,1726,
29.343,1727,
29.3624,1728,
29.3454,1729,
29.3712,1730,
29.3542,1731,
29.3872,1732,
29.4467,1733,
29.4298,1734,
29.4184,1735,
29.4153,1736,
29.3984,1737,
29.407,1738,
29.4588,1739,
29.4418,1740,
29.4582,1741,
29.4412,1742,
29.4243,1743,
29.4369,1744,
29.42,1745,
29.4418,1746,
29.425,1747,
29.4377,1748,
29.4237,1749,
29.4247,1750,
29.4208,1751,
29.4102,1752,
29.4002,1753,
29.3956,1754,
29.3923,1755,
29.3813,1756,
29.371,1757,
29.3668,1758,
29.354,1759,
29.3533,1760,
29.3411,1761,
29.3396,1762,
29.3371,1763,
29.3256,1764,
29.3153,1765,
29.3113,1766,
29.2947,1767,
29.3133,1768,
29.3149,1769,
29.3008,1770,
29.4098,1771,
29.3932,1772,
29.3966,1773,
29.3815,1774,
29.3702,1775,
29.3676,1776,
29.3857,1777,
29.3692,1778,
29.3835,1779,
29.367,1780,
29.3784,1781,
29.3619,1782,
29.3496,1783,
29.3485,1784,
29.332,1785,
29.4182,1786,
29.41,1787,
29.4036,1788,
29.4033,1789,
29.3905,1790,
29.3906,1791,
29.3775,1792,
29.3775,1793,
29.3645,1794,
29.3764,1795,
29.3601,1796,
29.3479,1797,
29.3467,1798,
29.3338,1799,
29.3337,1800,
29.3221,1801,
29.3202,1802,
29.3066,1803,
29.3078,1804,
29.3109,1805,
29.2963,1806,
29.2801,1807,
29.2989,1808,
29.2838,1809,
29.2879,1810,
29.2893,1811,
29.2757,1812,
29.2943,1813,
29.2781,1814,
29.2639,1815,
29.2664,1816,
29.2503,1817,
29.2691,1818,
29.2668,1819,
29.2557,1820,
29.2396,1821,
29.3397,1822,
29.3715,1823,
29.3553,1824,
29.3436,1825,
29.3421,1826,
29.3357,1827,
29.3279,1828,
29.3148,1829,
29.3155,1830,
29.2996,1831,
29.3057,1832,
29.2908,1833,
29.2949,1834,
29.3104,1835,
29.2945,1836,
29.2785,1837,
29.3002,1838,
29.2997,1839,
29.2874,1840,
29.2715,1841,
29.3139,1842,
29.3052,1843,
29.3,1844,
29.2882,1845,
29.2871,1846,
29.2712,1847,
29.288,1848,
29.2957,1849,
29.2798,1850,
29.2811,1851,
29.2679,1852,
29.2521,1853,
29.3301,1854,
29.3413,1855,
29.3254,1856,
29.3212,1857,
29.3118,1858,
29.2969,1859,
29.3012,1860,
29.2909,1861,
29.2877,1862,
29.2741,1863,
29.2762,1864,
29.2699,1865,
29.2624,1866,
29.2671,1867,
29.2522,1868,
29.2685,1869,
29.2529,1870,
29.2373,1871,
29.2458,1872,
29.2376,1873,
29.2322,1874,
29.2205,1875,
29.2196,1876,
29.204,1877,
29.245,1878,
29.2295,1879,
29.2618,1880,
29.2462,1881,
29.2575,1882,
29.2535,1883,
29.2441,1884,
29.259,1885,
29.2435,1886,
29.2337,1887,
29.2303,1888,
29.2462,1889,
29.2307,1890,
29.2163,1891,
29.2202,1892,
29.2048,1893,
29.2182,1894,
29.2061,1895,
29.2061,1896,
29.2406,1897,
29.2252,1898,
29.2224,1899,
29.2122,1900,
29.2005,1901,
29.1998,1902,
29.1916,1903,
29.1864,1904,
29.1856,1905,
29.1741,1906,
29.2122,1907,
29.1969,1908,
29.1865,1909,
29.184,1910,
29.1687,1911,
29.2089,1912,
29.2,1913,
29.1956,1914,
29.1932,1915,
29.1829,1916,
29.1897,1917,
29.1745,1918,
29.1935,1919,
29.1783,1920,
29.1631,1921,
29.1828,1922,
29.1677,1923,
29.192,1924,
29.1932,1925,
29.1805,1926,
29.1954,1927,
29.1803,1928,
29.1771,1929,
29.1674,1930,
29.1683,1931,
29.1559,1932,
29.2196,1933,
29.2045,1934,
29.1894,1935,
29.2518,1936,
29.2818,1937,
29.2667,1938,
29.2516,1939,
29.2633,1940,
29.3128,1941,
29.2977,1942,
29.292,1943,
29.2845,1944,
29.27,1945,
29.2747,1946,
29.2793,1947,
29.2649,1948,
29.2622,1949,
29.2522,1950,
29.2673,1951,
29.2523,1952,
29.2671,1953,
29.2521,1954,
29.253,1955,
29.2407,1956,
29.246,1957,
29.2314,1958,
29.2313,1959,
29.2196,1960,
29.2076,1961,
29.208,1962,
29.2029,1963,
29.195,1964,
29.1962,1965,
29.1838,1966,
29.171,1967,
29.1729,1968,
29.1921,1969,
29.1773,1970,
29.1686,1971,
29.1645,1972,
29.1932,1973,
29.1784,1974,
29.1641,1975,
29.169,1976,
29.2088,1977,
29.194,1978,
29.1792,1979,
29.2006,1980,
29.191,1981,
29.1881,1982,
29.2029,1983,
29.1882,1984,
29.2333,1985,
29.2186,1986,
29.2062,1987,
29.2075,1988,
29.2021,1989,
29.1946,1990,
29.1896,1991,
29.1818,1992,
29.1945,1993,
29.1799,1994,
29.2114,1995,
29.1968,1996,
29.1979,1997,
29.1857,1998,
29.1711,1999,
29.1783,2000,
29.2135,2001,
29.1989,2002,
29.1966,2003,
29.1867,2004,
29.1721,2005,
29.1918,2006,
29.1772,2007,
29.1841,2008,
29.2058,2009,
29.1913,2010,
29.1768,2011,
29.1879,2012,
29.1734,2013,
29.1881,2014,
29.2026,2015,
29.1881,2016,
29.1861,2017,
29.1761,2018,
29.1751,2019,
29.1643,2020,
29.1791,2021,
29.1647,2022,
29.1663,2023,
29.154,2024,
29.1438,2025,
29.1421,2026,
29.1612,2027,
29.1468,2028,
29.1481,2029,
29.136,2030,
29.1217,2031,
29.1428,2032,
29.1285,2033,
29.3904,2034,
29.3921,2035,
29.3797,2036,
29.3789,2037,
29.368,2038,
29.3599,2039,
29.3553,2040,
29.352,2041,
29.343,2042,
29.3286,2043,
29.3756,2044,
29.3641,2045,
29.3643,2046,
29.3808,2047,
29.3665,2048,
29.3556,2049,
29.3548,2050,
29.3557,2051,
29.3438,2052,
29.3406,2053,
29.3316,2054,
29.3173,2055,
29.351,2056,
29.357,2057,
29.3427,2058,
29.3291,2059,
29.3334,2060,
29.3251,2061,
29.3211,2062,
29.3068,2063,
29.3196,2064,
29.3054,2065,
29.3305,2066,
29.3534,2067,
29.3392,2068,
29.4195,2069,
29.4053,2070,
29.4028,2071,
29.3932,2072,
29.3791,2073,
29.4249,2074,
29.4273,2075,
29.4147,2076,
29.4079,2077,
29.4021,2078,
29.3986,2079,
29.3899,2080,
29.4123,2081,
29.3982,2082,
29.3896,2083,
29.3859,2084,
29.3883,2085,
29.3757,2086,
29.3617,2087,
29.3717,2088,
29.3648,2089,
29.3593,2090,
29.3456,2091,
29.3504,2092,
29.386,2093,
29.3719,2094,
29.3579,2095,
29.3646,2096,
29.4026,2097,
29.3886,2098,
29.3816,2099,
29.3763,2100,
29.3623,2101,
29.3808,2102,
29.4227,2103,
29.4087,2104,
29.425,2105,
29.4111,2106,
29.3971,2107,
29.4058,2108,
29.3919,2109,
29.4725,2110,
29.4812,2111,
29.4672,2112,
29.4533,2113,
29.4894,2114,
29.5303,2115,
29.5164,2116,
29.5161,2117,
29.5052,2118,
29.5019,2119,
29.4931,2120,
29.4792,2121,
29.4961,2122,
29.4822,2123,
29.5002,2124,
29.5126,2125,
29.4987,2126,
29.4926,2127,
29.4864,2128,
29.4869,2129,
29.4756,2130,
29.4696,2131,
29.4633,2132,
29.4581,2133,
29.4511,2134,
29.4373,2135,
29.4567,2136,
29.4799,2137,
29.4661,2138,
29.4673,2139,
29.4556,2140,
29.4424,2141,
29.4467,2142,
29.4367,2143,
29.4352,2144,
29.4255,2145,
29.4237,2146,
29.4367,2147,
29.423,2148,
29.4093,2149,
29.4159,2150,
29.4023,2151,
29.4208,2152,
29.4255,2153,
29.4121,2154,
29.4123,2155,
29.4014,2156,
29.3877,2157,
29.3976,2158,
29.4125,2159,
29.3989,2160,
29.3853,2161,
29.4372,2162,
29.4236,2163,
29.4449,2164,
29.4313,2165,
29.4423,2166,
29.4317,2167,
29.4314,2168,
29.4396,2169,
29.4261,2170,
29.4301,2171,
29.4171,2172,
29.4182,2173,
29.4068,2174,
29.4039,2175,
29.3952,2176,
29.3844,2177,
29.3846,2178,
29.3711,2179,
29.3852,2180,
29.3726,2181,
29.376,2182,
29.3625,2183,
29.3753,2184,
29.3618,2185,
29.3697,2186,
29.3711,2187,
29.3596,2188,
29.3505,2189,
29.3483,2190,
29.3681,2191,
29.3547,2192,
29.3518,2193,
29.3432,2194,
29.3322,2195,
29.3329,2196,
29.3249,2197,
29.3213,2198,
29.3242,2199,
29.312,2200,
29.3251,2201,
29.3118,2202,
29.3209,2203,
29.3076,2204,
29.3222,2205,
29.309,2206,
29.2963,2207,
29.3002,2208,
29.2871,2209,
29.2921,2210,
29.2788,2211,
29.2914,2212,
29.2868,2213,
29.2798,2214,
29.2666,2215,
29.2941,2216,
29.4158,2217,
29.4025,2218,
29.4084,2219,
29.3952,2220,
29.382,2221,
29.4001,2222,
29.3869,2223,
29.3999,2224,
29.3916,2225,
29.3885,2226,
29.3961,2227,
29.3829,2228,
29.3697,2229,
29.3782,2230,
29.3702,2231,
29.3668,2232,
29.3537,2233,
29.3962,2234,
29.4241,2235,
29.4109,2236,
29.3978,2237,
29.4183,2238,
29.4053,2239,
29.4101,2240,
29.4037,2241,
29.3985,2242,
29.4075,2243,
29.3944,2244,
29.3813,2245,
29.3867,2246,
29.3736,2247,
29.382,2248,
29.3696,2249,
29.3734,2250,
29.3638,2251,
29.3626,2252,
29.3496,2253,
29.3585,2254,
29.386,2255,
29.3729,2256,
29.3797,2257,
29.3667,2258,
29.3655,2259,
29.356,2260,
29.353,2261,
29.3448,2262,
29.3346,2263,
29.3345,2264,
29.3574,2265,
29.3444,2266,
29.3315,2267,
29.3411,2268,
29.3282,2269,
29.3472,2270,
29.356,2271,
29.3431,2272,
29.3458,2273,
29.334,2274,
29.3211,2275,
29.3749,2276,
29.3805,2277,
29.3676,2278,
29.3547,2279,
29.3736,2280,
29.3939,2281,
29.381,2282,
29.3815,2283,
29.371,2284,
29.3606,2285,
29.361,2286,
29.3516,2287,
29.3504,2288,
29.3376,2289,
29.3458,2290,
29.335,2291,
29.3361,2292,
29.3233,2293,
29.3772,2294,
29.401,2295,
29.3882,2296,
29.3964,2297,
29.3836,2298,
29.3746,2299,
29.3729,2300,
29.3773,2301,
29.3648,2302,
29.377,2303,
29.3643,2304,
29.3818,2305,
29.3691,2306,
29.3564,2307,
29.3729,2308,
29.3625,2309,
29.363,2310,
29.3936,2311,
29.3809,2312,
29.371,2313,
29.3707,2314,
29.3606,2315,
29.3607,2316,
29.348,2317,
29.3726,2318,
29.3696,2319,
29.3617,2320,
29.3692,2321,
29.3565,2322,
29.3699,2323,
29.3573,2324,
29.3514,2325,
29.3461,2326,
29.3568,2327,
29.3442,2328,
29.3441,2329,
29.3342,2330,
29.3266,2331,
29.3233,2332,
29.3133,2333,
29.3134,2334,
29.3033,2335,
29.3036,2336,
29.2917,2337,
29.2954,2338,
29.3198,2339,
29.3072,2340,
29.3064,2341,
29.2971,2342,
29.3024,2343,
29.2899,2344,
29.2774,2345,
29.2904,2346,
29.2979,2347,
29.2854,2348,
29.2729,2349,
29.2784,2350,
29.2771,2351,
29.2681,2352,
29.2825,2353,
29.2701,2354,
29.2591,2355,
29.2611,2356,
29.2596,2357,
29.2508,2358,
29.2384,2359,
29.2551,2360,
29.2458,2361,
29.245,2362,
29.2326,2363,
29.2484,2364,
29.236,2365,
29.2409,2366,
29.2286,2367,
29.2452,2368,
29.2328,2369,
29.2418,2370,
29.2474,2371,
29.2351,2372,
29.2227,2373,
29.249,2374,
29.2423,2375,
29.2383,2376,
29.2763,2377,
29.264,2378,
29.2517,2379,
29.2582,2380,
29.246,2381,
29.2552,2382,
29.2571,2383,
29.2463,2384,
29.2341,2385,
29.2579,2386,
29.272,2387,
29.2597,2388,
29.2475,2389,
29.2609,2390,
29.2486,2391,
29.2659,2392,
29.2756,2393,
29.2634,2394,
29.2936,2395,
29.2814,2396,
29.2692,2397,
29.303,2398,
29.2908,2399,
29.3196,2400,
29.3311,2401,
29.3189,2402,
29.3067,2403,
29.3212,2404,
29.3302,2405,
29.3181,2406,
29.3059,2407,
29.3128,2408,
29.3044,2409,
29.3026,2410,
29.3008,2411,
29.2924,2412,
29.2929,2413,
29.283,2414,
29.2709,2415,
29.3015,2416,
29.3579,2417,
29.3458,2418,
29.3557,2419,
29.3436,2420,
29.3356,2421,
29.3332,2422,
29.3211,2423,
29.361,2424,
29.3489,2425,
29.3676,2426,
29.4115,2427,
29.3994,2428,
29.4147,2429,
29.4026,2430,
29.4037,2431,
29.3935,2432,
29.4052,2433,
29.3932,2434,
29.3811,2435,
29.3872,2436,
29.3907,2437,
29.3792,2438,
29.377,2439,
29.369,2440,
29.3569,2441,
29.3641,2442,
29.3521,2443,
29.3589,2444,
29.3469,2445,
29.4515,2446,
29.4446,2447,
29.441,2448,
29.4329,2449,
29.4307,2450,
29.457,2451,
29.445,2452,
29.433,2453,
29.4788,2454,
29.4739,2455,
29.4682,2456,
29.4592,2457,
29.4583,2458,
29.4725,2459,
29.4605,2460,
29.4688,2461,
29.4568,2462,
29.4553,2463,
29.4468,2464,
29.4367,2465,
29.4377,2466,
29.4368,2467,
29.4279,2468,
29.4283,2469,
29.4186,2470,
29.4186,2471,
29.4092,2472,
29.3973,2473,
29.402,2474,
29.3901,2475,
29.4328,2476,
29.4889,2477,
29.477,2478,
29.4651,2479,
29.4731,2480,
29.473,2481,
29.4636,2482,
29.4604,2483,
29.4533,2484,
29.4445,2485,
29.4435,2486,
29.4317,2487,
29.4481,2488,
29.4413,2489,
29.4378,2490,
29.4259,2491,
29.4403,2492,
29.4379,2493,
29.4302,2494,
29.4263,2495,
29.4198,2496,
29.4141,2497,
29.4094,2498,
29.4267,2499,
29.4149,2500,
29.4032,2501,
29.4258,2502,
29.4166,2503,
29.4163,2504,
29.4046,2505,
29.4237,2506,
29.413,2507,
29.4155,2508,
29.4276,2509,
29.4159,2510,
29.4374,2511,
29.4256,2512,
29.4364,2513,
29.4247,2514,
29.4644,2515,
29.4527,2516,
29.4622,2517,
29.4505,2518,
29.4589,2519,
29.4472,2520,
29.459,2521,
29.4474,2522,
29.4406,2523,
29.4371,2524,
29.437,2525,
29.4278,2526,
29.43,2527,
29.4195,2528,
29.4292,2529,
29.4176,2530,
29.4115,2531,
29.4073,2532,
29.3957,2533,
29.4047,2534,
29.3967,2535,
29.3949,2536,
29.4198,2537,
29.4082,2538,
29.4021,2539,
29.398,2540,
29.3894,2541,
29.3885,2542,
29.3839,2543,
29.3783,2544,
29.3667,2545,
29.3732,2546,
29.3921,2547,
29.3806,2548,
29.4334,2549,
29.4218,2550,
29.4103,2551,
29.4244,2552,
29.418,2553,
29.4142,2554,
29.4162,2555,
29.4059,2556,
29.3949,2557,
29.3984,2558,
29.3907,2559,
29.3886,2560,
29.3932,2561,
29.3817,2562,
29.3702,2563,
29.4082,2564,
29.3978,2565,
29.4001,2566,
29.3886,2567,
29.3976,2568,
29.4069,2569,
29.3955,2570,
29.3844,2571,
29.3881,2572,
29.3915,2573,
29.3806,2574,
29.3729,2575,
29.3709,2576,
29.3782,2577,
29.3668,2578,
29.3704,2579,
29.3594,2580,
29.3569,2581,
29.3496,2582,
29.3492,2583,
29.3405,2584,
29.3487,2585,
29.3373,2586,
29.326,2587,
29.4708,2588,
29.4701,2589,
29.4615,2590,
29.4522,2591,
29.4526,2592,
29.4467,2593,
29.4425,2594,
29.4372,2595,
29.4324,2596,
29.4283,2597,
29.4224,2598,
29.4125,2599,
29.4141,2600,
29.4274,2601,
29.4161,2602,
29.4048,2603,
29.4185,2604,
29.4106,2605,
29.4089,2606,
29.4008,2607,
29.3996,2608,
29.4117,2609,
29.4004,2610,
29.3891,2611,
29.4167,2612,
29.4105,2613,
29.4068,2614,
29.4127,2615,
29.4015,2616,
29.391,2617,
29.3938,2618,
29.4276,2619,
29.4164,2620,
29.9323,2621,
29.9209,2622,
30.0316,2623,
30.0202,2624,
30.0244,2625,
30.013,2626,
30.0038,2627,
30.0037,2628,
30.0115,2629,
30,2630,
29.9886,2631,
29.9967,2632,
29.9947,2633,
29.9868,2634,
29.9829,2635,
29.9766,2636,
29.9652,2637,
29.9698,2638,
29.9585,2639,
29.9663,2640,
29.9635,2641,
29.9563,2642,
29.9516,2643,
29.946,2644,
29.9506,2645,
29.9393,2646,
29.9377,2647,
29.9296,2648,
29.986,2649,
29.9747,2650,
29.9825,2651,
29.9712,2652,
29.9678,2653,
29.9611,2654,
29.9498,2655,
29.9621,2656,
29.9509,2657,
29.9678,2658,
29.9634,2659,
29.9576,2660,
29.9464,2661,
29.9513,2662,
29.9484,2663,
29.9414,2664,
29.9319,2665,
29.9325,2666,
29.9337,2667,
29.924,2668,
29.9127,2669,
29.9362,2670,
29.9477,2671,
29.9364,2672,
29.9512,2673,
29.94,2674,
29.9305,2675,
29.9312,2676,
29.9201,2677,
29.9324,2678,
29.9368,2679,
29.9256,2680,
29.9261,2681,
29.9168,2682,
29.9091,2683,
29.9072,2684,
29.9048,2685,
29.8974,2686,
29.8941,2687,
29.8875,2688,
29.8823,2689,
29.8774,2690,
29.8761,2691,
29.868,2692,
29.8901,2693,
29.879,2694,
29.8776,2695,
29.8696,2696,
29.8585,2697,
29.8628,2698,
29.8518,2699,
29.8838,2700,
29.8827,2701,
29.8745,2702,
29.8654,2703,
29.8657,2704,
29.8546,2705,
29.8948,2706,
29.8837,2707,
29.8937,2708,
29.8922,2709,
29.8842,2710,
29.8772,2711,
29.8745,2712,
29.8717,2713,
29.8648,2714,
29.8684,2715,
29.8576,2716,
29.8494,2717,
29.8485,2718,
29.84,2719,
29.8394,2720,
29.8312,2721,
29.8302,2722,
29.8193,2723,
29.839,2724,
29.8366,2725,
29.8294,2726,
29.8223,2727,
29.8199,2728,
29.8089,2729,
29.825,2730,
29.8156,2731,
29.8166,2732,
29.8181,2733,
29.8085,2734,
29.8055,2735,
29.7988,2736,
29.8128,2737,
29.8019,2738,
29.7979,2739,
29.7921,2740,
29.8309,2741,
29.8201,2742,
29.8092,2743,
29.8342,2744,
29.8286,2745,
29.8244,2746,
29.8135,2747,
29.8296,2748,
29.8892,2749,
29.8784,2750,
29.8749,2751,
29.8687,2752,
29.8707,2753,
29.8608,2754,
29.85,2755,
29.8639,2756,
29.8583,2757,
29.8542,2758,
29.8433,2759,
29.8684,2760,
29.862,2761,
29.8588,2762,
29.879,2763,
29.8682,2764,
29.8616,2765,
29.8586,2766,
29.8709,2767,
29.8602,2768,
29.9397,2769,
29.9289,2770,
29.9254,2771,
29.9192,2772,
29.9084,2773,
29.9226,2774,
29.9337,2775,
29.9229,2776,
29.9122,2777,
29.9204,2778,
29.921,2779,
29.9119,2780,
29.9122,2781,
29.9034,2782,
29.9407,2783,
29.9299,2784,
29.9239,2785,
29.9203,2786,
29.9095,2787,
29.9201,2788,
29.9094,2789,
29.9219,2790,
29.9117,2791,
29.9145,2792,
29.9516,2793,
29.9409,2794,
29.939,2795,
29.9316,2796,
29.9432,2797,
29.9325,2798,
29.9218,2799,
29.9456,2800,
29.9669,2801,
29.9563,2802,
29.9833,2803,
29.9726,2804,
29.9669,2805,
29.963,2806,
29.9528,2807,
29.9556,2808,
29.9497,2809,
29.946,2810,
29.9394,2811,
29.9366,2812,
29.9495,2813,
29.9389,2814,
29.9282,2815,
29.9358,2816,
29.928,2817,
29.9267,2818,
29.9317,2819,
29.9211,2820,
29.9295,2821,
29.9189,2822,
29.9198,2823,
29.9107,2824,
29.9137,2825,
29.9036,2826,
29.9049,2827,
29.8956,2828,
29.8862,2829,
29.8877,2830,
29.8771,2831,
29.8868,2832,
29.8884,2833,
29.879,2834,
29.8992,2835,
29.8886,2836,
29.8781,2837,
29.888,2838,
29.8775,2839,
29.9489,2840,
29.9384,2841,
29.9474,2842,
29.9369,2843,
29.9458,2844,
29.9353,2845,
29.9428,2846,
29.9435,2847,
29.9346,2848,
29.9355,2849,
29.9265,2850,
29.9222,2851,
29.917,2852,
29.9079,2853,
29.9089,2854,
29.9033,2855,
29.8995,2856,
29.8904,2857,
29.8915,2858,
29.8811,2859,
29.8987,2860,
29.9119,2861,
29.9014,2862,
29.8953,2863,
29.8921,2864,
29.8817,2865,
29.8931,2866,
29.8931,2867,
29.8847,2868,
29.9091,2869,
29.8987,2870,
29.9131,2871,
29.9027,2872,
29.9031,2873,
29.8945,2874,
29.8841,2875,
29.8911,2876,
29.8807,2877,
29.8901,2878,
29.8798,2879,
29.9241,2880,
29.9138,2881,
29.9235,2882,
29.9132,2883,
29.9285,2884,
29.9204,2885,
29.92,2886,
29.9171,2887,
29.9108,2888,
29.9421,2889,
29.9317,2890,
29.9214,2891,
29.926,2892,
29.9156,2893,
29.9533,2894,
29.943,2895,
29.9771,2896,
29.9918,2897,
29.9814,2898,
29.9961,2899,
29.9858,2900,
30.0042,2901,
29.9939,2902,
29.9905,2903,
29.9846,2904,
29.9743,2905,
29.9834,2906,
29.9784,2907,
29.974,2908,
29.9822,2909,
29.9719,2910,
29.9947,2911,
29.9844,2912,
29.9821,2913,
29.9753,2914,
29.972,2915,
29.9661,2916,
29.9607,2917,
29.9568,2918,
29.9613,2919,
29.951,2920,
29.9423,2921,
29.943,2922,
29.9328,2923,
29.9419,2924,
29.9376,2925,
29.9326,2926,
29.925,2927,
29.9239,2928,
29.9331,2929,
29.9229,2930,
29.9551,2931,
29.9449,2932,
29.9347,2933,
29.9995,2934,
29.9902,2935,
29.9921,2936,
29.9863,2937,
29.9829,2938,
29.9979,2939,
29.9877,2940,
29.998,2941,
29.9878,2942,
29.9776,2943,
29.9818,2944,
29.9853,2945,
29.9752,2946,
29.9852,2947,
29.975,2948,
29.9685,2949,
29.966,2950,
29.9683,2951,
29.9589,2952,
29.9519,2953,
29.95,2954,
29.9462,2955,
29.9409,2956,
29.937,2957,
29.9317,2958,
29.9216,2959,
29.939,2960,
29.932,2961,
29.9302,2962,
29.9362,2963,
29.9261,2964,
29.9161,2965,
29.9196,2966,
29.9105,2967,
29.9122,2968,
29.9021,2969,
29.9101,2970,
29.9147,2971,
29.9047,2972,
29.9036,2973,
29.8962,2974,
29.896,2975,
29.888,2976,
29.8794,2977,
29.8803,2978,
29.8702,2979,
29.8806,2980,
29.8706,2981,
29.8787,2982,
29.873,2983,
29.8697,2984,
29.8661,2985,
29.8607,2986,
29.8507,2987,
29.8604,2988,
29.8804,2989,
29.8704,2990,
29.8637,2991,
29.8618,2992,
29.8518,2993,
29.8842,2994,
29.8742,2995,
29.8835,2996,
29.8808,2997,
29.8747,2998,
29.9189,2999,
29.9089,3000,
29.8989,3001,
29.9105,3002,
29.9021,3003,
29.9027,3004,
29.8937,3005,
29.8953,3006,
29.8874,3007,
29.8872,3008,
29.8773,3009,
29.8869,3010,
29.8782,3011,
29.8793,3012,
29.8719,3013,
29.8709,3014,
29.8707,3015,
29.8628,3016,
29.8613,3017,
29.8543,3018,
29.8445,3019,
29.8738,3020,
29.8655,3021,
29.8661,3022,
29.8562,3023,
29.8753,3024,
29.872,3025,
29.8664,3026,
29.8618,3027,
29.8575,3028,
29.8482,3029,
29.8507,3030,
29.8408,3031,
29.8449,3032,
29.8389,3033,
29.8362,3034,
29.8365,3035,
29.8284,3036,
29.8199,3037,
29.8208,3038,
29.811,3039,
29.8939,3040,
29.9278,3041,
29.9179,3042,
29.9081,3043,
29.9237,3044,
29.9151,3045,
29.9163,3046,
29.943,3047,
29.9331,3048,
29.9252,3049,
29.9252,3050,
29.9154,3051,
29.9246,3052,
29.9681,3053,
29.9583,3054,
29.9485,3055,
29.9622,3056,
29.9524,3057,
29.9798,3058,
30.0082,3059,
29.9984,3060,
30.0044,3061,
29.9946,3062,
29.9848,3063,
29.9904,3064,
29.9806,3065,
29.996,3066,
29.9863,3067,
29.9901,3068,
29.9842,3069,
29.9814,3070,
29.9716,3071,
29.9761,3072,
29.9668,3073,
29.9693,3074,
29.9662,3075,
29.9606,3076,
29.974,3077,
29.9643,3078,
29.9748,3079,
29.9651,3080,
29.9658,3081,
29.9575,3082,
29.9546,3083,
29.9488,3084,
29.9533,3085,
29.9436,3086,
29.9593,3087,
29.9496,3088,
29.9602,3089,
29.9505,3090,
29.9551,3091,
29.9454,3092,
29.9357,3093,
29.9406,3094,
30.0214,3095,
30.0117,3096,
30.002,3097,
30.0055,3098,
29.9982,3099,
29.9974,3100,
29.9885,3101,
29.9903,3102,
29.9942,3103,
29.9845,3104,
30.0365,3105,
30.0269,3106,
30.0317,3107,
30.022,3108,
30.016,3109,
30.0135,3110,
30.0132,3111,
30.0055,3112,
30.0003,3113,
29.9968,3114,
29.9872,3115,
30.0022,3116,
29.9926,3117,
30.0004,3118,
30.0118,3119,
30.0022,3120,
29.9979,3121,
29.9935,3122,
30.0136,3123,
30.004,3124,
30.019,3125,
30.0094,3126,
30.0004,3127,
30.0026,3128,
30.0019,3129,
29.9945,3130,
30.0289,3131,
30.0194,3132,
30.0161,3133,
30.0107,3134,
30.0194,3135,
30.0098,3136,
30.0003,3137,
30.0233,3138,
30.0138,3139,
30.0211,3140,
30.0553,3141,
30.0457,3142,
30.0504,3143,
30.0409,3144,
30.0527,3145,
30.0432,3146,
30.0336,3147,
30.0639,3148,
30.06,3149,
30.0552,3150,
30.048,3151,
30.0471,3152,
30.0783,3153,
30.0687,3154,
30.0592,3155,
30.0662,3156,
30.0567,3157,
30.0617,3158,
30.06,3159,
30.0534,3160,
30.0681,3161,
30.0585,3162,
30.0555,3163,
30.05,3164,
30.0405,3165,
30.0577,3166,
30.0629,3167,
30.0534,3168,
30.0584,3169,
30.0489,3170,
30.051,3171,
30.0422,3172,
30.0327,3173,
30.0562,3174,
30.0694,3175,
30.0599,3176,
30.0504,3177,
30.0697,3178,
30.1276,3179,
30.1181,3180,
30.1088,3181,
30.1118,3182,
30.1075,3183,
30.1032,3184,
30.1045,3185,
30.0961,3186,
30.0999,3187,
30.0904,3188,
30.113,3189,
30.1035,3190,
30.1049,3191,
30.0964,3192,
30.1129,3193,
30.1035,3194,
30.0941,3195,
30.1024,3196,
30.1099,3197,
30.1005,3198,
30.0915,3199,
30.0939,3200,
30.0892,3201,
30.0854,3202,
30.1017,3203,
30.0923,3204,
30.0942,3205,
30.0855,3206,
30.0789,3207,
30.0773,3208,
30.068,3209,
30.0765,3210,
30.0917,3211,
30.0823,3212,
30.0729,3213,
30.0788,3214,
30.0758,3215,
30.0704,3216,
30.0633,3217,
30.0625,3218,
30.0532,3219,
30.0565,3220,
30.0634,3221,
30.054,3222,
30.0447,3223,
30.0493,3224,
30.0495,3225,
30.0418,3226,
30.034,3227,
30.0344,3228,
30.0307,3229,
30.026,3230,
30.0207,3231,
30.0176,3232,
30.0163,3233,
30.0096,3234,
30.0102,3235,
30.0024,3236,
29.9931,3237,
30.0281,3238,
30.0357,3239,
30.0264,3240,
30.0195,3241,
30.0186,3242,
30.0154,3243,
30.0103,3244,
30.0405,3245,
30.0313,3246,
30.0349,3247,
30.0257,3248,
30.0317,3249,
30.0225,3250,
30.0267,3251,
30.0175,3252,
30.0122,3253,
30.0092,3254,
30.0029,3255,
30.0012,3256,
29.9919,3257,
